video_id,titulo,video_duration_s,category,que_pasa,total_views,total_likes,like_rate,total_comments,comment_rate,suscriptores_ganados,subscription_rate,avg_watch_percent,avg_watch_time_s,veces_recomendado,total_clics,click_through_rate
11958,,1106,Tech,"5g, version, repository, malware, ux",20,5,0.25,2,0.1,1,0.05,0.6141,1070.85,9,8,0.8889
11959,,783,Comedy,"channel, unexpected, fails, funny, timing",21,5,0.2381,0,0.0,1,0.0476,0.8828,1078.05,6,2,0.3333
11960,,538,Tech,"kubernetes, testing, crypto, engineer, data",21,7,0.3333,1,0.0476,2,0.0952,0.7984,1239.95,8,7,0.875
11961,,2998,Music,"song, crowd, gig, autotune, remix",16,6,0.375,2,0.125,0,0.0,0.5386,977.0,7,5,0.7143
11962,,249,News,"community, weather, response, environment, tv",20,8,0.4,0,0.0,0,0.0,0.8161,1181.0,12,1,0.0833
11963,,299,Education,"art, chemistry, future, solution, discussion",14,1,0.0714,1,0.0714,0,0.0,0.7684,1573.36,6,6,1.0
11964,,1247,Gaming,"loadout, tips, rpg, deathmatch, strategy",19,6,0.3158,2,0.1053,4,0.2105,0.651,963.32,8,4,0.5
11965,,1697,Comedy,"absurd, funny, top, improv, internet",25,7,0.28,0,0.0,1,0.04,0.8565,991.48,11,11,1.0
11966,,2917,News,"recap, misinformation, science, opinion, election",25,11,0.44,4,0.16,1,0.04,0.7723,1123.44,7,4,0.5714
11967,,2285,Music,"voice, hit, mood, verse, instrumental",15,1,0.0667,0,0.0,2,0.1333,0.8658,1351.87,7,6,0.8571
11968,,3558,Tech,"database, docker, fintech, machinelearning, scalability",25,9,0.36,2,0.08,2,0.08,0.7122,1024.24,8,6,0.75
11969,,3128,Lifestyle,"freelance, skincare, celebration, travel, balance",15,5,0.3333,1,0.0667,1,0.0667,0.6981,1244.8,5,5,1.0
11970,,3415,Music,"expression, emotion, mv, verse, mix",14,5,0.3571,2,0.1429,0,0.0,0.7371,1418.57,5,4,0.8
11971,,1571,Gaming,"deathmatch, controller, dlc, coop, graphics",14,5,0.3571,2,0.1429,1,0.0714,0.6597,1085.29,6,4,0.6667
11972,,1736,Education,"art, university, understanding, course, professor",18,8,0.4444,3,0.1667,2,0.1111,0.6986,1054.39,5,8,1.6
11973,,1147,News,"alert, change, interview, national, commentary",20,7,0.35,2,0.1,1,0.05,0.8051,1193.45,6,7,1.1667
11974,,2461,Tech,"code, gadget, bug, pipeline, password",15,6,0.4,2,0.1333,0,0.0,0.5645,1392.13,5,4,0.8
11975,,708,Comedy,"tone, creator, timing, reaction, random",12,3,0.25,1,0.0833,1,0.0833,0.7586,1084.5,2,3,1.5
11976,,2038,Lifestyle,"home, motivation, trip, balance, budget",19,7,0.3684,2,0.1053,0,0.0,0.7174,1223.63,4,9,2.25
11977,,618,Tech,"optimization, innovation, upgrade, gadget, fullstack",23,5,0.2174,5,0.2174,0,0.0,0.7306,1162.39,7,4,0.5714
11978,,247,News,"technology, coverage, stock, online, discussion",20,6,0.3,5,0.25,0,0.0,0.7682,1167.0,5,6,1.2
11979,,3356,Sports,"goal, review, court, soccer, team",15,4,0.2667,1,0.0667,0,0.0,0.7441,1823.0,7,5,0.7143
11980,,1282,Gaming,"strategy, stream, rpg, console, openworld",20,9,0.45,0,0.0,3,0.15,0.7492,1255.0,8,11,1.375
11981,,3196,Music,"expression, release, artist, version, mv",25,8,0.32,1,0.04,0,0.0,0.6465,1161.92,5,6,1.2
11982,,2130,Education,"class, understanding, thesis, elearning, organization",21,7,0.3333,2,0.0952,3,0.1429,0.747,1330.86,6,4,0.6667
11983,,2457,Tech,"metaverse, website, web, smartphone, wifi",18,5,0.2778,2,0.1111,0,0.0,0.8393,1268.39,3,6,2.0
11984,,2560,Comedy,"delivery, routine, funny, performance, weird",20,6,0.3,1,0.05,1,0.05,0.7249,1012.5,6,3,0.5
11985,,2713,Comedy,"episode, youtube, smile, character, laughter",17,3,0.1765,2,0.1176,0,0.0,0.8782,1230.82,6,4,0.6667
11986,,2621,Comedy,"awkward, smile, edit, entertainment, prank",18,5,0.2778,2,0.1111,2,0.1111,0.6492,1319.72,6,4,0.6667
11987,,142,Comedy,"influencer, ridiculous, comment, highlight, short",13,5,0.3846,2,0.1538,1,0.0769,0.8053,1183.69,5,2,0.4
11988,,3503,Tech,"version, program, ai, ux, device",25,11,0.44,0,0.0,2,0.08,0.8397,1482.36,9,9,1.0
11989,,501,Comedy,"improv, subscribe, silly, series, share",22,9,0.4091,3,0.1364,0,0.0,0.7991,1178.45,9,5,0.5556
11990,,3064,News,"politics, history, evidence, headline, truth",22,3,0.1364,4,0.1818,1,0.0455,0.7551,1342.41,8,8,1.0
11991,,927,News,"trend, incident, insight, weather, development",18,7,0.3889,2,0.1111,0,0.0,0.952,1636.89,12,6,0.5
11992,,704,Music,"loop, stage, producer, viral, beat",17,6,0.3529,1,0.0588,0,0.0,0.7325,1368.65,11,8,0.7273
11993,,305,Gaming,"update, stream, season, xp, score",20,10,0.5,0,0.0,1,0.05,0.8457,1391.8,5,5,1.0
11994,,1154,Education,"paper, topic, class, presentation, productivity",27,7,0.2593,0,0.0,1,0.037,0.7034,1379.11,8,6,0.75
11995,,1741,Gaming,"meta, cosmetics, teclado, ranking, skill",18,6,0.3333,0,0.0,1,0.0556,0.8571,1681.61,5,9,1.8
11996,,529,Tech,"digital, application, pipeline, library, ui",19,5,0.2632,1,0.0526,2,0.1053,0.8258,1130.58,6,7,1.1667
11997,,2190,Education,"clarity, achievement, lesson, understanding, art",12,3,0.25,2,0.1667,0,0.0,0.801,1650.58,5,3,0.6
11998,,1510,Sports,"cup, cheer, player, tournament, sleep",22,7,0.3182,2,0.0909,2,0.0909,0.7989,997.64,9,6,0.6667
11999,,3302,Education,"focus, planning, attention, future, answer",20,5,0.25,1,0.05,0,0.0,0.8126,1311.25,6,4,0.6667
12000,,2544,Education,"conclusion, growth, explained, example, job",12,2,0.1667,1,0.0833,0,0.0,0.5455,938.25,8,4,0.5
12001,,625,Comedy,"series, like, gesture, twist, clip",19,5,0.2632,1,0.0526,0,0.0,0.6673,1356.05,6,6,1.0
12002,,1789,News,"international, media, weather, world, coverage",29,8,0.2759,3,0.1034,1,0.0345,0.7151,1219.41,12,8,0.6667
12003,,1165,Music,"version, note, release, collab, emotion",26,9,0.3462,3,0.1154,1,0.0385,0.9103,1481.08,5,6,1.2
12004,,1204,Education,"success, result, internship, training, theory",20,5,0.25,1,0.05,3,0.15,0.6786,942.7,6,6,1.0
12005,,834,News,"context, technology, broadcast, trade, now",16,1,0.0625,2,0.125,0,0.0,0.6643,1210.44,6,5,0.8333
12006,,1668,Tech,"tablet, iot, design, 5g, github",17,7,0.4118,2,0.1176,1,0.0588,0.781,1306.53,7,10,1.4286
12007,,1347,Education,"project, exam, notes, experiment, discipline",22,8,0.3636,2,0.0909,1,0.0455,0.8026,1403.73,11,8,0.7273
12008,,3319,Tech,"testing, optimization, api, metaverse, hardware",23,3,0.1304,2,0.087,3,0.1304,0.8674,1547.78,8,7,0.875
12009,,2623,Lifestyle,"efficiency, holiday, clothes, adventure, work",19,4,0.2105,2,0.1053,1,0.0526,0.8248,1389.95,6,6,1.0
12010,,479,Comedy,"voice, smile, rolling, comedy, silly",23,5,0.2174,4,0.1739,0,0.0,0.7968,1300.0,9,8,0.8889
12011,,1069,Sports,"golf, sleep, agility, foul, warmup",21,11,0.5238,2,0.0952,1,0.0476,0.8437,1873.43,9,13,1.4444
12012,,2086,Gaming,"ability, leagueoflegends, boss, fpsboost, campaign",22,8,0.3636,0,0.0,0,0.0,0.6622,1281.14,7,4,0.5714
12013,,1528,Comedy,"rolling, top, act, floor, performance",20,6,0.3,3,0.15,1,0.05,0.8243,1253.9,6,6,1.0
12014,,2959,Education,"biology, class, lecture, progress, success",11,3,0.2727,0,0.0,1,0.0909,0.7999,938.18,4,5,1.25
12015,,1623,Gaming,"arena, minecraft, royale, speedrun, console",20,5,0.25,4,0.2,0,0.0,0.708,1350.55,8,5,0.625
12016,,2546,Sports,"injury, rugby, formation, player, competition",18,4,0.2222,1,0.0556,0,0.0,0.7219,1212.83,7,6,0.8571
12017,,526,Education,"presentation, art, organization, question, thesis",19,7,0.3684,2,0.1053,1,0.0526,0.7308,1248.95,7,8,1.1429
12018,,458,Sports,"match, tournament, warmup, score, pass",20,8,0.4,0,0.0,0,0.0,0.6429,1139.45,11,7,0.6364
12019,,2617,Sports,"ranking, tactics, stats, match, swimming",18,6,0.3333,1,0.0556,1,0.0556,0.8625,1368.83,6,3,0.5
12020,,849,Comedy,"like, crowd, entertainment, wild, dialogue",16,3,0.1875,2,0.125,1,0.0625,0.8593,1151.0,8,4,0.5
12021,,3131,Education,"platform, result, exercise, progress, art",8,2,0.25,2,0.25,1,0.125,0.6619,1102.5,4,2,0.5
12022,,1910,Lifestyle,"kitchen, relax, design, culture, skincare",27,8,0.2963,2,0.0741,2,0.0741,0.7826,1354.0,10,8,0.8
12023,,2960,Lifestyle,"motivation, project, remote, style, kitchen",17,6,0.3529,2,0.1176,2,0.1176,0.7684,1363.24,6,3,0.5
12024,,1302,Education,"success, improvement, model, writing, experiment",24,10,0.4167,5,0.2083,2,0.0833,0.8368,1310.46,10,7,0.7
12025,,1797,Education,"opportunity, skills, organization, data, biology",22,6,0.2727,1,0.0455,2,0.0909,0.7177,1162.91,9,5,0.5556
12026,,2279,Sports,"tennis, champion, marathon, attack, injury",17,6,0.3529,0,0.0,0,0.0,0.7563,1195.53,7,6,0.8571
12027,,3335,Lifestyle,"party, decor, recipe, lifestyle, organization",23,8,0.3478,3,0.1304,0,0.0,0.7489,1091.91,12,7,0.5833
12028,,305,Education,"observation, topic, job, math, data",23,7,0.3043,2,0.087,0,0.0,0.637,1134.96,8,6,0.75
12029,,229,Gaming,"openworld, skill, fps, eldenring, campaign",17,8,0.4706,1,0.0588,0,0.0,0.7944,961.29,5,8,1.6
12030,,958,Tech,"open source, analytics, blockchain, code, patch",38,11,0.2895,3,0.0789,1,0.0263,0.7612,1298.97,17,14,0.8235
12031,,2327,Gaming,"craft, patch, ranking, apex, weapon",21,7,0.3333,1,0.0476,0,0.0,0.8745,1284.05,8,5,0.625
12032,,924,Lifestyle,"development, inspiration, meal, career, food",18,6,0.3333,0,0.0,0,0.0,0.6867,872.94,9,3,0.3333
12033,,2562,Gaming,"fifa, server, graphics, raton, gameplay",17,4,0.2353,1,0.0588,2,0.1176,0.7646,1269.06,5,6,1.2
12034,,2491,Comedy,"improv, edit, style, twist, scene",36,12,0.3333,4,0.1111,1,0.0278,0.8133,1212.69,8,11,1.375
12035,,3081,Music,"inspiration, sample, autotune, feeling, vibe",14,3,0.2143,1,0.0714,0,0.0,0.7073,1504.43,3,0,0.0
12036,,2806,News,"summary, recap, alert, news, industry",27,6,0.2222,3,0.1111,0,0.0,0.6619,1253.85,9,6,0.6667
12037,,1327,Lifestyle,"gratitude, organization, diet, nature, sidehustle",34,12,0.3529,3,0.0882,0,0.0,0.7733,1106.74,15,13,0.8667
12038,,2719,Sports,"stats, physio, highlight, final, cup",21,5,0.2381,1,0.0476,2,0.0952,0.8057,1113.24,7,8,1.1429
12039,,2881,Gaming,"craft, raton, crossplay, roblox, coop",16,7,0.4375,2,0.125,2,0.125,0.7618,1248.56,7,3,0.4286
12040,,1801,Gaming,"match, eldenring, royale, online, kills",17,6,0.3529,2,0.1176,1,0.0588,0.719,1282.47,6,8,1.3333
12041,,2390,Comedy,"expression, music, laugh, trend, punchline",25,9,0.36,1,0.04,1,0.04,inf,1384.64,11,8,0.7273
12042,,225,Education,"writing, achievement, elearning, discussion, debate",18,4,0.2222,1,0.0556,3,0.1667,0.7447,1038.67,10,7,0.7
12043,,1719,Tech,"docker, coding, network, beta, code",21,3,0.1429,3,0.1429,0,0.0,0.6534,1095.9,9,4,0.4444
12044,,680,Tech,"tablet, smartphone, library, engineer, framework",16,3,0.1875,0,0.0,0,0.0,0.8817,1514.12,6,4,0.6667
12045,,435,Tech,"antivirus, smartphone, internet, password, iot",22,6,0.2727,2,0.0909,1,0.0455,0.7894,1057.18,9,11,1.2222
12046,,2637,Lifestyle,"planning, decor, friends, spending, outfit",29,10,0.3448,4,0.1379,0,0.0,0.8146,1427.62,14,7,0.5
12047,,2299,Education,"exercise, tutorial, literature, growth, solution",22,5,0.2273,3,0.1364,1,0.0455,inf,1907.64,11,10,0.9091
12048,,384,Tech,"frontend, data, virus, metaverse, neuralnetwork",23,6,0.2609,1,0.0435,0,0.0,0.715,1323.09,3,6,2.0
12049,,1818,Education,"teacher, criticalthinking, language, technique, experience",21,7,0.3333,1,0.0476,1,0.0476,0.7629,1287.48,7,6,0.8571
12050,,2344,Education,"research, goal, university, success, chemistry",23,6,0.2609,2,0.087,0,0.0,0.7737,1227.7,13,7,0.5385
12051,,2828,Education,"approach, university, education, lesson, biology",26,8,0.3077,5,0.1923,3,0.1154,0.7117,1264.27,13,8,0.6154
12052,,1470,Gaming,"clan, fps, craft, csgo, kills",18,9,0.5,2,0.1111,1,0.0556,0.8322,1359.56,8,5,0.625
12053,,308,Music,"rap, hook, industry, electronic, track",19,4,0.2105,3,0.1579,0,0.0,0.6316,773.95,6,4,0.6667
12054,,2072,News,"latest, finance, impact, business, story",26,9,0.3462,2,0.0769,2,0.0769,0.5822,1058.42,14,6,0.4286
12055,,1167,Music,"sample, backstage, rap, piano, feature",24,4,0.1667,1,0.0417,0,0.0,0.6911,1014.17,9,6,0.6667
12056,,1351,News,"stream, change, climate, disaster, business",21,3,0.1429,2,0.0952,6,0.2857,0.7638,1241.67,13,5,0.3846
12057,,1692,Education,"solution, example, literature, discussion, student",19,5,0.2632,1,0.0526,2,0.1053,0.8566,1251.0,7,5,0.7143
12058,,3140,Music,"genre, festival, fame, techno, inspiration",18,6,0.3333,3,0.1667,1,0.0556,0.7517,1327.22,8,3,0.375
12059,,72,Sports,"tournament, injury, recovery, sleep, ranking",23,10,0.4348,6,0.2609,1,0.0435,0.7338,1394.57,11,6,0.5455
12060,,80,Education,"example, project, education, analysis, theory",17,7,0.4118,1,0.0588,3,0.1765,0.8242,1193.82,9,8,0.8889
12061,,3285,Education,"lab, online, example, career, class",18,6,0.3333,1,0.0556,0,0.0,0.7614,1372.83,4,4,1.0
12062,,69,Gaming,"coop, campaign, kills, sandbox, skin",17,5,0.2941,0,0.0,0,0.0,0.7524,1003.71,8,3,0.375
12063,,516,Sports,"point, highlight, baseball, schedule, hydration",20,7,0.35,2,0.1,0,0.0,0.896,960.95,11,4,0.3636
12064,,1376,Education,"clarity, explained, career, productivity, art",20,6,0.3,3,0.15,0,0.0,0.7761,1208.2,7,11,1.5714
12065,,3179,News,"update, climate, international, coverage, investigation",21,6,0.2857,7,0.3333,0,0.0,0.7289,1514.48,9,9,1.0
12066,,108,Gaming,"esports, coop, clan, crossplay, fortnite",22,4,0.1818,3,0.1364,1,0.0455,0.7551,1364.95,11,7,0.6364
12067,,1450,Comedy,"face, stage, internet, subscribe, satire",22,1,0.0455,1,0.0455,1,0.0455,0.7555,1422.05,9,6,0.6667
12068,,2305,Comedy,"awkward, giggle, video, internet, routine",25,10,0.4,1,0.04,1,0.04,0.8132,1392.16,11,9,0.8182
12069,,985,Comedy,"ridiculous, exaggeration, fails, audience, story",9,3,0.3333,1,0.1111,0,0.0,0.7061,1439.11,3,4,1.3333
12070,,2454,Tech,"cybersecurity, tablet, coding, internet, upgrade",19,5,0.2632,0,0.0,3,0.1579,0.6695,931.53,11,6,0.5455
12071,,3052,Sports,"final, contract, medal, soccer, performance",15,5,0.3333,1,0.0667,0,0.0,0.8457,1452.07,4,3,0.75
12072,,2344,Music,"playlist, version, album, verse, synth",13,2,0.1538,1,0.0769,0,0.0,0.7305,1055.62,5,6,1.2
12073,,119,Education,"literature, test, biology, study, criticalthinking",13,4,0.3077,2,0.1538,0,0.0,0.8092,1772.77,7,5,0.7143
12074,,2219,Comedy,"spoof, funny, humor, exaggeration, viral",30,7,0.2333,2,0.0667,1,0.0333,inf,1237.63,11,8,0.7273
12075,,2811,Tech,"deployment, laptop, firewall, optimization, future",28,8,0.2857,3,0.1071,2,0.0714,0.7655,1237.68,13,9,0.6923
12076,,702,Music,"techno, album, instrumental, stream, drums",22,5,0.2273,2,0.0909,0,0.0,0.7232,1126.18,5,6,1.2
12077,,2398,Music,"show, hit, culture, tempo, trend",19,6,0.3158,2,0.1053,1,0.0526,0.7994,1577.68,6,5,0.8333
12078,,3475,News,"accident, context, update, investigation, now",14,6,0.4286,1,0.0714,1,0.0714,0.6594,1604.43,6,5,0.8333
12079,,1284,Education,"data, student, elearning, productivity, guide",19,7,0.3684,3,0.1579,1,0.0526,0.6909,898.47,6,5,0.8333
12080,,1489,Lifestyle,"travel, morning, nature, balance, night",16,3,0.1875,3,0.1875,0,0.0,0.7792,1083.62,6,6,1.0
12081,,2087,News,"fact, community, context, insight, broadcast",20,7,0.35,1,0.05,0,0.0,0.7315,1258.7,9,9,1.0
12082,,1720,Tech,"debug, internet, kubernetes, ux, server",21,5,0.2381,1,0.0476,0,0.0,0.9043,1515.05,12,11,0.9167
12083,,3300,Education,"practice, school, observation, goal, study",20,7,0.35,2,0.1,2,0.1,0.7532,1361.0,6,7,1.1667
12084,,2115,News,"election, interview, channel, industry, disaster",20,10,0.5,1,0.05,0,0.0,0.8041,1461.55,8,4,0.5
12085,,2958,Music,"house, speaker, version, contract, feeling",17,2,0.1176,1,0.0588,1,0.0588,0.7778,995.29,6,4,0.6667
12086,,2860,Music,"crowd, viral, chorus, drop, emotion",22,5,0.2273,2,0.0909,0,0.0,0.6501,849.64,12,6,0.5
12087,,1693,Music,"beat, drums, fan, fame, art",27,6,0.2222,3,0.1111,1,0.037,0.6153,804.74,9,11,1.2222
12088,,1397,Education,"productivity, concept, job, reading, model",18,4,0.2222,3,0.1667,1,0.0556,0.9287,1507.44,7,4,0.5714
12089,,641,Gaming,"casual, practice, speedrun, fpsboost, team",16,2,0.125,3,0.1875,3,0.1875,0.8136,1273.75,6,1,0.1667
12090,,632,News,"environment, news, war, now, growth",17,5,0.2941,2,0.1176,0,0.0,0.7839,1189.53,7,3,0.4286
12091,,2342,News,"global, movement, industry, investigation, national",25,6,0.24,3,0.12,0,0.0,0.9993,1822.24,13,5,0.3846
12092,,2285,Sports,"contract, goal, recovery, season, stadium",28,8,0.2857,3,0.1071,1,0.0357,0.814,1130.54,15,8,0.5333
12093,,2797,Lifestyle,"productivity, recipe, holiday, office, focus",14,3,0.2143,0,0.0,1,0.0714,0.9394,1168.07,4,2,0.5
12094,,2190,Music,"chart, clip, jazz, collab, bass",16,3,0.1875,2,0.125,0,0.0,0.6485,782.25,7,1,0.1429
12095,,1341,Comedy,"background, joke, parody, laughing, voice",27,10,0.3704,4,0.1481,2,0.0741,0.8159,1196.93,7,12,1.7143
12096,,3009,News,"emergency, crisis, effect, insight, inflation",17,6,0.3529,2,0.1176,2,0.1176,0.6682,876.18,8,8,1.0
12097,,2497,Comedy,"youtube, tone, compilation, material, expression",17,4,0.2353,0,0.0,1,0.0588,0.6711,1583.12,6,5,0.8333
12098,,1941,Gaming,"controller, mods, story, skill, raton",21,7,0.3333,2,0.0952,3,0.1429,0.8463,1558.67,9,8,0.8889
12099,,2025,Music,"rapper, volume, rock, hit, house",19,4,0.2105,4,0.2105,1,0.0526,0.6498,685.68,10,6,0.6
12100,,2265,Lifestyle,"workout, meal, fashion, development, spending",17,5,0.2941,1,0.0588,0,0.0,0.8466,1200.29,5,3,0.6
12101,,938,Education,"knowledge, method, chemistry, student, example",19,8,0.4211,0,0.0,0,0.0,0.7554,1183.47,5,4,0.8
12102,,1482,Comedy,"crazy, joke, random, show, fails",23,3,0.1304,3,0.1304,2,0.087,0.8168,1003.78,6,4,0.6667
12103,,2761,Lifestyle,"remote, cooking, work, recipe, food",21,4,0.1905,1,0.0476,1,0.0476,0.7245,1340.38,4,6,1.5
12104,,1975,Comedy,"surprise, crazy, prank, random, act",18,9,0.5,5,0.2778,1,0.0556,0.7423,1330.78,8,6,0.75
12105,,546,Lifestyle,"fitness, mindset, holiday, vacation, happiness",22,6,0.2727,1,0.0455,2,0.0909,0.7016,906.68,10,5,0.5
12106,,708,Sports,"support, referee, fitness, speed, bench",17,6,0.3529,0,0.0,1,0.0588,0.7222,877.29,7,5,0.7143
12107,,704,Comedy,"tone, parody, episode, improv, exaggeration",18,6,0.3333,2,0.1111,1,0.0556,0.6631,1118.94,4,4,1.0
12108,,1904,Gaming,"fifa, teclado, callofduty, event, guide",18,4,0.2222,1,0.0556,1,0.0556,0.6634,1127.11,9,5,0.5556
12109,,628,Gaming,"csgo, callofduty, update, reaction, score",15,4,0.2667,1,0.0667,0,0.0,0.6524,1227.4,7,5,0.7143
12110,,1849,Comedy,"influencer, laughter, joke, collection, performance",25,7,0.28,5,0.2,4,0.16,0.7826,1391.08,10,7,0.7
12111,,2020,Sports,"selection, final, dribble, captain, victory",19,9,0.4737,2,0.1053,1,0.0526,2.3784,1596.47,11,5,0.4545
12112,,1568,Gaming,"ability, survival, dlc, skin, training",28,11,0.3929,3,0.1071,1,0.0357,inf,1478.54,12,9,0.75
12113,,1040,News,"background, health, tv, industry, live",24,12,0.5,4,0.1667,1,0.0417,0.8065,1002.75,5,7,1.4
12114,,663,Lifestyle,"rest, meal, sleep, night, freelance",12,5,0.4167,2,0.1667,0,0.0,0.7914,938.92,3,4,1.3333
12115,,885,Comedy,"act, twist, youtube, stage, like",18,5,0.2778,3,0.1667,2,0.1111,inf,1008.44,9,6,0.6667
12116,,3598,Education,"opportunity, approach, clarity, discipline, result",13,3,0.2308,1,0.0769,0,0.0,0.646,1084.69,7,4,0.5714
12117,,1877,Lifestyle,"routine, sleep, life, design, events",16,2,0.125,1,0.0625,1,0.0625,0.7046,1300.44,5,2,0.4
12118,,3538,Education,"technique, internship, criticalthinking, explained, student",16,4,0.25,6,0.375,1,0.0625,0.502,1096.06,7,6,0.8571
12119,,865,Lifestyle,"weekend, recipe, growth, relationship, social",21,5,0.2381,2,0.0952,0,0.0,0.7562,1285.62,12,8,0.6667
12120,,3364,Music,"hook, style, industry, electronic, effect",19,5,0.2632,3,0.1579,0,0.0,0.7489,1595.89,9,3,0.3333
12121,,560,News,"coverage, response, radio, impact, background",29,8,0.2759,3,0.1034,0,0.0,0.6362,1222.31,11,4,0.3636
12122,,1744,Music,"techno, hook, bridge, verse, sample",25,8,0.32,2,0.08,0,0.0,0.7873,1535.44,10,7,0.7
12123,,2761,Comedy,"timing, epicfail, music, style, stage",25,8,0.32,5,0.2,2,0.08,0.762,1380.28,10,8,0.8
12124,,3591,Education,"exercise, study, platform, class, planning",17,3,0.1765,1,0.0588,1,0.0588,0.7618,1204.29,9,5,0.5556
12125,,3407,Lifestyle,"cleaning, social, life, wellness, daily",33,10,0.303,7,0.2121,1,0.0303,0.7533,1473.7,9,6,0.6667
12126,,2245,Tech,"password, malware, nft, pipeline, ui",25,8,0.32,2,0.08,0,0.0,0.738,1189.4,13,4,0.3077
12127,,3500,Music,"expression, hook, microphone, live, house",24,10,0.4167,2,0.0833,2,0.0833,0.6274,784.08,8,7,0.875
12128,,2310,Music,"industry, performance, pop, backstage, expression",29,7,0.2414,4,0.1379,1,0.0345,0.6894,1294.86,13,11,0.8462
12129,,3483,News,"fact, truth, interview, news, information",23,7,0.3043,0,0.0,3,0.1304,0.8164,1542.13,9,11,1.2222
12130,,1380,Tech,"privacy, upgrade, ui, pipeline, deployment",21,5,0.2381,2,0.0952,0,0.0,0.8461,1004.57,5,10,2.0
12131,,2647,News,"detail, election, headline, business, alert",19,4,0.2105,1,0.0526,0,0.0,0.6755,829.21,7,5,0.7143
12132,,1624,Gaming,"achievement, training, level, crossplay, stream",16,4,0.25,0,0.0,1,0.0625,0.6491,1178.06,7,4,0.5714
12133,,2650,News,"insight, community, social, disaster, detail",22,6,0.2727,0,0.0,1,0.0455,0.6892,1185.09,3,9,3.0
12134,,3040,Lifestyle,"community, development, career, spending, sidehustle",25,8,0.32,2,0.08,0,0.0,0.8154,1370.52,13,8,0.6154
12135,,443,Gaming,"unlock, tutorial, esports, match, pc",16,5,0.3125,3,0.1875,3,0.1875,0.6761,936.62,7,8,1.1429
12136,,2151,Tech,"technology, developer, app, device, software",18,4,0.2222,1,0.0556,1,0.0556,0.7486,1041.94,9,5,0.5556
12137,,859,Gaming,"avatar, unlock, skin, ability, level",29,8,0.2759,0,0.0,0,0.0,0.8419,1050.41,9,9,1.0
12138,,2469,Tech,"patch, digital, optimization, privacy, update",18,5,0.2778,2,0.1111,1,0.0556,0.5434,909.72,7,8,1.1429
12139,,3253,News,"headline, government, science, online, story",22,8,0.3636,4,0.1818,2,0.0909,0.662,975.64,11,7,0.6364
12140,,3587,Lifestyle,"success, spending, growth, community, nutrition",16,8,0.5,2,0.125,1,0.0625,0.7344,1386.75,7,3,0.4286
12141,,32,Comedy,"silly, creator, scene, highlight, unexpected",10,1,0.1,0,0.0,0,0.0,0.7048,1322.8,4,2,0.5
12142,,1020,Education,"school, project, data, career, clarity",10,2,0.2,1,0.1,0,0.0,0.7933,1649.3,3,1,0.3333
12143,,2051,Sports,"fairplay, basketball, shoot, salary, lineup",22,3,0.1364,1,0.0455,1,0.0455,0.6905,1144.91,7,6,0.8571
12144,,3414,Education,"paper, topic, method, example, approach",22,3,0.1364,1,0.0455,1,0.0455,0.8033,1543.36,9,6,0.6667
12145,,2871,Lifestyle,"work, sleep, goal, spending, fashion",18,7,0.3889,1,0.0556,0,0.0,0.6356,1046.61,7,3,0.4286
12146,,2945,Education,"training, routine, future, strategy, criticalthinking",16,4,0.25,3,0.1875,1,0.0625,0.7727,888.81,8,4,0.5
12147,,3555,Lifestyle,"apartment, spending, family, mindset, meal",21,5,0.2381,3,0.1429,1,0.0476,0.6704,992.48,9,7,0.7778
12148,,2419,Tech,"ui, interface, api, application, developer",23,9,0.3913,3,0.1304,2,0.087,0.7442,1131.91,6,3,0.5
12149,,89,Education,"science, criticalthinking, geography, discipline, homework",17,5,0.2941,1,0.0588,1,0.0588,0.8348,1555.41,7,8,1.1429
12150,,2316,Comedy,"highlight, energy, standup, silly, humor",23,11,0.4783,0,0.0,1,0.0435,0.6005,1202.39,8,8,1.0
12151,,665,Lifestyle,"office, business, makeup, organization, family",21,4,0.1905,3,0.1429,3,0.1429,0.6505,1154.48,10,5,0.5
12152,,1940,Education,"answer, quiz, art, career, science",20,5,0.25,7,0.35,1,0.05,0.8045,1328.2,6,7,1.1667
12153,,2702,Comedy,"like, parody, absurd, episode, sarcasm",19,5,0.2632,3,0.1579,1,0.0526,0.7447,1364.32,7,6,0.8571
12154,,2870,Gaming,"fifa, loot, survival, update, guide",10,4,0.4,0,0.0,0,0.0,0.5241,828.3,2,4,2.0
12155,,2622,Tech,"library, design, automation, hosting, firewall",23,6,0.2609,3,0.1304,0,0.0,0.6721,1212.39,9,6,0.6667
12156,,927,News,"highlight, platform, news, investigation, background",23,6,0.2609,1,0.0435,2,0.087,0.6526,901.65,11,6,0.5455
12157,,188,Tech,"gadget, programming, ui, update, deeplearning",14,5,0.3571,1,0.0714,0,0.0,0.6291,902.29,3,1,0.3333
12158,,2759,Education,"geography, routine, study, lecture, topic",27,9,0.3333,2,0.0741,0,0.0,0.8068,1278.93,13,5,0.3846
12159,,1332,Education,"physics, answer, teacher, experience, quiz",20,10,0.5,4,0.2,1,0.05,0.7681,1169.3,9,4,0.4444
12160,,32,News,"information, technology, warning, impact, growth",17,4,0.2353,2,0.1176,0,0.0,0.7739,1112.71,7,7,1.0
12161,,2142,Gaming,"loot, apex, console, score, fortnite",27,7,0.2593,4,0.1481,0,0.0,0.9355,1407.78,15,6,0.4
