"video_id","titulo","video_duration_s","category","que_pasa","total_views","total_likes","like_rate","total_comments","comment_rate","suscriptores_ganados","subscription_rate","avg_watch_percent","avg_watch_time_s","veces_recomendado","total_clics","click_through_rate"
"11761","Esto cambió todo: tatué el nombre equivocado y ahora no sé qué hacer [ME EQUIVOQUÉ","60","Comedy","trend, stage, silly, compilation, spoof","25","6","0.24","1","0.04","2","0.08","0.8441","1246.44","11","7","0.6364"
"11762","¿Vale la pena de una buena mezcla y masterización?","2515","Music","gig, video, dance, stage, volume","22","4","0.1818","1","0.0455","0","0.0","0.7855","1243.91","8","7","0.875"
"11763","top de álbumes imprescindibles de todos los tiempos: Guía 2026","2600","Music","ticket, chart, harmony, mv, remix","20","9","0.45","1","0.05","2","0.1","0.7454","1008.15","10","3","0.3"
"11764","destruyó mi relación amorosa desde cero","771","Comedy","hilarious, video, best, series, floor","16","5","0.3125","1","0.0625","2","0.125","0.7589","1320.12","6","4","0.6667"
"11765","¿Vale la pena qué la disciplina es más importante que el talento?","690","Sports","defense, analysis, strength, hydration, injury","12","6","0.5","1","0.0833","1","0.0833","0.7247","1216.67","6","4","0.6667"
"11766","¿Por qué NUNCA HABÍA VISTO ESTO?: productividad para 2026","97","Tech","blockchain, framework, design, bitcoin, interface","26","8","0.3077","1","0.0385","4","0.1538","0.8126","1431.58","13","7","0.5385"
"11767","Lo que nadie te dice de ahora no sé qué hacer","459","Comedy","viral, subscribe, improv, reaction, show","15","3","0.2","3","0.2","0","0.0","0.6841","1196.27","6","6","1.0"
"11768","puedes hacer en casa","125","Education","feedback, biology, criticalthinking, teacher, research","17","5","0.2941","1","0.0588","0","0.0","0.6687","1199.47","6","7","1.1667"
"11769","hogar: por dónde empezar (Explicado","2409","Tech","api, server, password, digital, web","17","6","0.3529","2","0.1176","0","0.0","0.7588","1495.41","5","4","0.8"
"11770","armar una computadora para gaming paso a paso (Explicado","171","Tech","password, kubernetes, tool, machinelearning, pipeline","18","8","0.4444","1","0.0556","3","0.1667","0.6434","955.72","6","8","1.3333"
"11771","motivación durante el año escolar (Explicado","626","Education","productivity, platform, data, job, criticalthinking","25","5","0.2","2","0.08","2","0.08","0.7391","1115.44","12","6","0.5"
"11772","pero me dejaron sin dinero: Guía 2026","3411","Lifestyle","cooking, workout, trip, balance, wellness","14","4","0.2857","3","0.2143","0","0.0","0.8521","1133.86","3","7","2.3333"
"11773","Perdí una partida importante y destruí mi habitación desde cero","2699","Gaming","mods, rpg, victory, perk, multiplayer","14","3","0.2143","2","0.1429","0","0.0","0.6005","895.21","5","5","1.0"
"11774","EL SECRETO DE mientras todas mis cosas mientras estaba de vacaciones","772","Comedy","unexpected, absurd, laugh, weird, laughing","17","5","0.2941","0","0.0","2","0.1176","0.8112","1087.94","7","4","0.5714"
"11775","¿abuelo me ganó en todos los videojuegos? CAMBIÓ TODO EN UN INSTANTE","1202","Comedy","highlight, sketch, collection, twist, crowd","27","11","0.4074","2","0.0741","0","0.0","0.721","1035.41","9","8","0.8889"
"11776","de mí por ser gorda y ahora soy modelo desde cero","892","Lifestyle","food, workout, events, hair, trip","14","2","0.1429","2","0.1429","1","0.0714","0.8107","1212.29","4","7","1.75"
"11777","¿Fui testigo de un crimen y tuve que esconderme? LO PROBÉ POR TI","666","News","war, now, live, opinion, trend","22","6","0.2727","2","0.0909","2","0.0909","0.7844","1249.77","6","8","1.3333"
"11778","¿Vale la pena festival de música electrónica desde casa?","2850","Music","rapper, fame, recording, crowd, band","18","4","0.2222","2","0.1111","0","0.0","0.7593","1296.61","9","4","0.4444"
"11779","en tiempo récord | TE LO EXPLICO RÁPIDO","1778","Education","understanding, theory, growth, presentation, art","23","6","0.2609","1","0.0435","2","0.087","0.7699","1452.74","10","10","1.0"
"11780","¿Vale la pena familia muy pobre?","2807","Lifestyle","adventure, makeup, saving, habits, development","14","3","0.2143","1","0.0714","2","0.1429","0.8832","1351.93","6","2","0.3333"
"11781","ESTO ES ILEGAL? mientras y mi papá se volvió alcohólico","98","News","perspective, war, platform, online, alert","26","6","0.2308","3","0.1154","1","0.0385","0.7176","1061.5","10","6","0.6"
"11782","el sistema educativo actual está cambiando desde cero","433","Education","writing, internship, study, conclusion, analysis","21","6","0.2857","3","0.1429","0","0.0","0.7547","891.76","7","8","1.1429"
"11783","vecino desapareció y encontré algo horrible en su casa","3592","News","viral, crisis, inflation, detail, broadcast","20","10","0.5","2","0.1","3","0.15","0.7211","1206.35","7","3","0.4286"
"11784","ahora no sé qué hacer desde cero","1019","Comedy","improv, silly, view, energy, expression","17","8","0.4706","1","0.0588","1","0.0588","0.8157","1002.76","7","7","1.0"
"11785","¿Vale la pena terminé lavando platos?","2933","Comedy","funny, episode, smile, viral, irony","12","7","0.5833","0","0.0","1","0.0833","0.7064","1305.33","5","3","0.6"
"11786","conocías y son increíbles desde cero","44","Music","remix, dance, contract, effect, singer","23","6","0.2609","0","0.0","2","0.087","0.7301","1260.09","8","5","0.625"
"11787","disciplina es más importante que el talento","89","Sports","score, coach, analysis, nutrition, defense","20","3","0.15","1","0.05","0","0.0","0.8453","1607.6","9","3","0.3333"
"11788","Soy adicto a los videojuegos y no puedo controlarme","1423","Gaming","fps, dlc, clan, boss, console","15","4","0.2667","2","0.1333","2","0.1333","0.8592","1349.2","4","2","0.5"
"11789","Conocí a mi mejor amigo en un juego móvil desde cero","1319","Gaming","arena, mods, loadout, tutorial, server","18","8","0.4444","1","0.0556","0","0.0","0.7822","1316.44","8","5","0.625"
"11790","todos deben saber (Explicado","2070","Education","model, physics, answer, math, experiment","18","7","0.3889","0","0.0","0","0.0","0.7144","1079.72","5","10","2.0"
"11791","¿novia por culpa de unas patatas? ESTO ES MÁS FÁCIL DE LO QUE CREES","2084","Comedy","mock, fails, entertainment, delivery, absurd","25","5","0.2","2","0.08","2","0.08","0.731","1106.32","11","7","0.6364"
"11792","¿Vale la pena es culpable de la muerte de mi padre?","481","News","context, social, environment, policy, data","17","2","0.1176","4","0.2353","0","0.0","0.8398","1103.88","8","5","0.625"
"11793","ESTO LO CAMBIA TODO y esto fue lo que pasó: por dónde empezar","2350","Education","notes, feedback, training, tutorial, development","15","7","0.4667","3","0.2","2","0.1333","0.73","1125.13","4","2","0.5"
"11794","Mi experiencia con porque fui una niña mala","3559","Lifestyle","outfit, positivity, culture, kitchen, clothes","15","8","0.5333","2","0.1333","0","0.0","0.7033","1128.13","7","5","0.7143"
"11795","atleta de alto rendimiento… NO HAGAS LO MISMO QUE YO","36","Sports","fans, diet, pass, boxing, player","17","5","0.2941","1","0.0588","1","0.0588","0.8277","1346.65","4","5","1.25"
"11796","Mi experiencia con de alguien que conocí jugando online","1480","Gaming","build, casual, gameplay, glitch, online","15","5","0.3333","1","0.0667","0","0.0","0.6742","1352.73","9","6","0.6667"
"11797","Mi experiencia con fue un FRACASO ÉPICO","2157","Comedy","improv, viral, top, timing, gesture","24","6","0.25","1","0.0417","1","0.0417","0.7216","1093.29","7","8","1.1429"
"11798","logré escapar después de 3 días | ESTO ES MÁS FÁCIL DE LO QUE CREES","3335","News","coverage, news, health, detail, perspective","11","4","0.3636","1","0.0909","1","0.0909","0.5677","970.27","5","5","1.0"
"11799","EL SECRETO DE y esto fue lo que pasó: correr un maratón","1163","Sports","review, nutrition, arena, coach, strategy","23","6","0.2609","2","0.087","0","0.0","0.7981","1054.39","9","11","1.2222"
"11800","¿anónimo en mi escuela? ESTO NO FUNCIONA","1191","Comedy","random, montage, stage, collection, prank","25","3","0.12","2","0.08","1","0.04","0.8009","1078.92","7","6","0.8571"
"11801","internet en 2026 (Explicado","2294","Tech","mobile, browser, fintech, tablet, crypto","19","5","0.2632","1","0.0526","0","0.0","0.7904","1039.68","8","6","0.75"
"11802","Cómo desarrollar el pensamiento crítico fácilmente desde cero","3426","Education","strategy, attention, college, university, improvement","26","7","0.2692","2","0.0769","3","0.1154","inf","1574.5","7","7","1.0"
"11803","Lo que nadie te dice de en un videojuego online","502","Comedy","funny, improv, moment, satire, background","16","6","0.375","1","0.0625","1","0.0625","0.6101","1077.06","7","9","1.2857"
"11804","¿Vale la pena Cómo preparar exámenes tipo test y no fallar?","2520","Education","future, memory, solution, success, geography","16","4","0.25","2","0.125","0","0.0","0.7683","1421.12","6","5","0.8333"
"11805","mejores técnicas para estudiar sin distracciones en casa","2079","Education","class, discussion, achievement, history, conclusion","15","10","0.6667","2","0.1333","0","0.0","inf","1828.53","3","3","1.0"
"11806","NO COMETAS ESTE ERROR y esto fue lo que pasó: Mis amigos estaban conmigo solo por mi dinero","564","Lifestyle","workout, planning, vacation, project, house","18","7","0.3889","1","0.0556","1","0.0556","0.7306","1045.78","5","2","0.4"
"11807","¿una niña mala? TE SORPRENDERÁ EL RESULTADO","787","Lifestyle","exercise, house, entrepreneur, clothes, yoga","22","4","0.1818","3","0.1364","1","0.0455","0.827","1280.45","8","5","0.625"
"11808","¿Vale la pena Fortnite y me humilló?","3126","Gaming","team, console, solo, tips, csgo","26","6","0.2308","1","0.0385","3","0.1154","0.7278","1096.38","12","5","0.4167"
"11809","no me di cuenta: Guía 2026","208","Lifestyle","nature, clothes, relationship, balance, energy","26","3","0.1154","4","0.1538","0","0.0","0.7934","1361.73","12","7","0.5833"
"11810","del partido más intenso de la historia del fútbol mundial | ¡NO CREERÁS ESTO!","896","Sports","fitness, coach, speed, season, stadium","19","5","0.2632","0","0.0","2","0.1053","0.8147","1173.79","7","5","0.7143"
"11811","¿Por qué NUNCA HABÍA VISTO ESTO?: en casa para ganar masa muscular","3489","Sports","dribble, rugby, kick, lose, cup","15","3","0.2","0","0.0","0","0.0","0.8129","1210.47","6","2","0.3333"
"11812","Análisis del partido más intenso de la temporada | LO PROBÉ POR TI","2692","Sports","penalty, track, defense, court, training","13","6","0.4615","2","0.1538","1","0.0769","0.8238","1570.92","7","1","0.1429"
"11813","los eventos más importantes de la educación financiera desde joven","2837","Education","project, job, quiz, chemistry, result","20","7","0.35","2","0.1","0","0.0","0.5285","949.65","8","7","0.875"
"11814","Mi experiencia con de tiro en baloncesto","352","Sports","diet, game, rule, football, champion","17","5","0.2941","1","0.0588","1","0.0588","0.8725","1261.18","5","4","0.8"
"11815","¿Vale la pena crimen y tuve que esconderme?","456","News","impact, response, data, law, business","13","4","0.3077","0","0.0","0","0.0","0.6814","1064.54","5","2","0.4"
"11816","gimnasio que debes evitar","2072","Sports","rest, league, kick, team, training","24","8","0.3333","2","0.0833","0","0.0","0.7802","980.54","10","5","0.5"
"11817","¿Vale la pena de estudio que me hicieron aprobar todo?","2161","Education","subject, understanding, biology, learning, internship","18","3","0.1667","3","0.1667","0","0.0","0.8976","1406.56","6","4","0.6667"
"11818","Lo que nadie te dice de los deportes electrónicos y las olimpiadas","1957","Sports","draw, hydration, formation, substitute, soccer","18","4","0.2222","1","0.0556","1","0.0556","0.8148","1350.17","6","2","0.3333"
"11819","no sé qué hacer desde cero","231","Comedy","crying, influencer, background, random, standup","23","6","0.2609","5","0.2174","2","0.087","0.84","1215.35","8","5","0.625"
"11820","más intenso de la historia del fútbol mundial (Explicado","1820","Sports","swimming, ranking, cooldown, hydration, crowd","21","5","0.2381","1","0.0476","1","0.0476","0.8224","1089.81","7","7","1.0"
"11821","no tengo amigos: Guía 2026","1180","Comedy","clip, crying, youtube, prank, stage","24","8","0.3333","7","0.2917","1","0.0417","0.6317","1132.21","10","7","0.7"
"11822","el sistema educativo actual está cambiando | APRENDÍ ESTO A LAS MALAS","2208","Education","training, subject, conclusion, progress, career","25","12","0.48","2","0.08","0","0.0","0.722","1047.0","8","11","1.375"
"11823","Lo que nadie te dice de fiesta universitaria por error","2800","Comedy","audience, laughing, ridiculous, short, video","14","3","0.2143","2","0.1429","3","0.2143","0.7505","1058.71","4","3","0.75"
"11824","Mi experiencia con de dormir por una semana para terminar un juego móvil","3019","Gaming","story, ranking, teclado, ability, enemy","15","8","0.5333","1","0.0667","1","0.0667","0.7213","1312.0","7","6","0.8571"
"11825","y las olimpiadas: Guía 2026","1521","Sports","defeat, speed, fairplay, pass, tournament","28","13","0.4643","2","0.0714","0","0.0","0.701","1232.43","12","10","0.8333"
"11826","por una semana para terminar un juego móvil desde cero","1788","Gaming","rpg, skill, map, fps, speedrun","22","7","0.3182","0","0.0","1","0.0455","0.7162","1239.82","9","9","1.0"
"11827","amigo en un juego móvil (Explicado","2438","Gaming","challenge, graphics, eldenring, trophy, reaction","14","1","0.0714","3","0.2143","2","0.1429","0.6772","1168.79","5","6","1.2"
"11828","no puedo controlarme desde cero","1021","Gaming","loot, sniper, ranking, loadout, tricks","25","10","0.4","0","0.0","2","0.08","0.7502","1023.72","8","7","0.875"
"11829","de dormir por una confusión: Guía 2026","1937","Gaming","fpsboost, build, fortnite, callofduty, sandbox","18","4","0.2222","4","0.2222","0","0.0","0.6043","1024.0","5","5","1.0"
"11830","Mi experiencia con no me di cuenta","1968","Lifestyle","lifestyle, freelance, career, culture, gratitude","17","6","0.3529","2","0.1176","0","0.0","0.7022","1264.88","8","2","0.25"
"11831","¿Por qué ESTO ME SORPRENDIÓ?: en un mes","1050","Sports","support, match, qualifier, season, referee","19","6","0.3158","1","0.0526","2","0.1053","0.6971","780.68","9","4","0.4444"
"11832","Lo que nadie te dice de un nuevo idioma en tiempo récord","1002","Education","elearning, degree, homework, debate, future","15","5","0.3333","4","0.2667","2","0.1333","0.7792","1311.93","6","4","0.6667"
"11833","¿Vale la pena una buena mezcla y masterización?","1122","Music","youtube, song, release, fame, classical","21","6","0.2857","3","0.1429","0","0.0","0.7222","1321.57","9","4","0.4444"
"11834","¿Por qué ESTO NADIE LO EXPLICA?: y no puedo controlarme","2289","Gaming","update, quest, kills, mission, loadout","15","6","0.4","3","0.2","0","0.0","0.6482","941.27","10","8","0.8"
"11835","Mi experiencia con por una confusión","2789","Gaming","glitch, build, patch, survival, level","17","7","0.4118","2","0.1176","0","0.0","0.6361","1176.24","9","6","0.6667"
"11836","Mi experiencia con La importancia de la historia","717","Education","subject, understanding, development, organization, research","21","6","0.2857","1","0.0476","0","0.0","0.7787","1223.29","10","8","0.8"
"11837","de ciberseguridad para proteger tus datos (Explicado","2666","Tech","antivirus, repository, bluetooth, bitcoin, library","17","5","0.2941","1","0.0588","0","0.0","0.8093","1221.06","5","7","1.4"
"11838","qué la disciplina es más importante que el talento desde cero","2022","Sports","race, victory, pass, stats, lose","20","4","0.2","3","0.15","1","0.05","0.7577","1187.7","9","5","0.5556"
"11839","ESTO NO FUNCIONA y esto fue lo que pasó: una buena mezcla y masterización","2897","Music","drums, version, rock, emotion, expression","25","7","0.28","3","0.12","1","0.04","0.8761","1327.72","10","4","0.4"
"11840","NO LO VAS A ENTENDER: Mis amigos estaban conmigo solo por mi dinero","2751","Lifestyle","management, clothes, remote, productivity, decor","17","6","0.3529","1","0.0588","0","0.0","0.7934","1054.35","2","4","2.0"
"11841","la ley para hacerme viral en internet desde cero","1122","Gaming","royale, update, loot, victory, casual","13","4","0.3077","2","0.1538","0","0.0","0.5723","1385.46","7","7","1.0"
"11842","NO HAGAS ESTO y esto fue lo que pasó: Facebook. ¡Me mintieron!","3298","Lifestyle","career, relationship, workout, saving, explore","22","4","0.1818","4","0.1818","0","0.0","0.8285","1261.32","9","9","1.0"
"11843","dominarán los próximos años (Explicado","873","Tech","scalability, browser, internet, website, platform","20","10","0.5","1","0.05","2","0.1","0.7355","1327.05","8","6","0.75"
"11844","RESULTADO REAL y esto fue lo que pasó: fue un FRACASO ÉPICO","2720","Comedy","performance, funny, content, voice, random","21","5","0.2381","5","0.2381","2","0.0952","0.8411","1258.71","7","10","1.4286"
"11845","Lo que nadie te dice de no conocías y son increíbles","1076","Music","bridge, mood, feeling, dance, jazz","22","7","0.3182","2","0.0909","0","0.0","0.8301","1156.59","11","8","0.7273"
"11846","Lo que nadie te dice de por mi propio padre","936","News","live, growth, stock, coverage, channel","19","9","0.4737","5","0.2632","0","0.0","0.7762","1073.79","6","5","0.8333"
"11847","Esto cambió todo: por ser gorda y ahora tengo 4 mil millones de dólares [NUNCA MÁS HARÉ ESTO","3255","Lifestyle","skincare, community, health, shopping, development","25","3","0.12","3","0.12","2","0.08","0.661","1218.68","12","3","0.25"
"11848","¿Por qué ESTO ES IMPRESIONANTE?: que yo en Instagram","377","Comedy","smile, best, improv, rolling, irony","13","8","0.6154","0","0.0","0","0.0","0.7282","992.38","5","2","0.4"
"11849","Mi experiencia con para principiantes desde cero","1558","Music","crowd, tempo, playlist, producer, fame","13","7","0.5385","1","0.0769","0","0.0","0.8066","1344.0","6","5","0.8333"
"11850","¿Vale la pena tu rendimiento deportivo con descanso adecuado?","2997","Sports","referee, bench, nutrition, schedule, endurance","21","8","0.381","2","0.0952","2","0.0952","0.6212","1146.67","7","7","1.0"
"11851","¿Vale la pena año de gimnasio?","2737","Sports","penalty, kick, fans, soccer, boxing","21","5","0.2381","2","0.0952","2","0.0952","0.8363","1254.71","10","6","0.6"
"11852","Mi perro es más popular que yo en Instagram desde cero","3422","Comedy","like, energy, series, joke, short","18","5","0.2778","4","0.2222","1","0.0556","0.7598","1207.5","6","6","1.0"
"11853","chismes anónimo en mi propia trampa: Guía 2026","3467","Comedy","influencer, expression, content, trend, prank","16","6","0.375","0","0.0","0","0.0","0.6904","1171.44","7","3","0.4286"
"11854","¿Vale la pena terminar un juego móvil?","2732","Gaming","leagueoflegends, fps, tutorial, build, headshot","20","8","0.4","3","0.15","1","0.05","0.6391","1139.65","11","5","0.4545"
"11855","Lo que nadie te dice de casar con mi mejor amigo. ¡Ayuda!","3236","Comedy","meme, channel, energy, comedy, trend","25","7","0.28","3","0.12","1","0.04","0.7948","1319.88","8","10","1.25"
"11856","a la policía y vinieron a por mí… LO DESCUBRÍ TARDE","2067","News","accident, event, response, war, broadcast","15","3","0.2","1","0.0667","2","0.1333","0.7659","1035.0","4","3","0.75"
"11857","¿Vale la pena convertí en presidente difundiendo noticias falsas?","449","News","now, environment, fact, broadcast, local","26","8","0.3077","1","0.0385","3","0.1154","0.8529","1190.92","12","12","1.0"
"11858","realidad aumentada en nuestra vida","538","Tech","framework, network, web, nft, metaverse","27","11","0.4074","3","0.1111","2","0.0741","0.8635","1615.41","11","9","0.8182"
"11859","publicó mis secretos en internet y se hizo viral: Guía 2026","489","News","history, trend, timeline, channel, evidence","18","4","0.2222","5","0.2778","0","0.0","0.7694","1391.17","6","7","1.1667"
"11860","TE LO EXPLICO RÁPIDO - Gasté todos mis ahorros en un juego móvil","33","Gaming","console, sandbox, ping, cutscene, quest","19","7","0.3684","2","0.1053","0","0.0","0.8276","1312.16","10","7","0.7"
"11861","Las mejores técnicas para estudiar online… NO ES LO QUE PARECE","3207","Education","science, history, progress, productivity, analysis","21","8","0.381","2","0.0952","2","0.0952","0.6095","1048.33","6","6","1.0"
"11862","canciones para estudiar este año: Guía 2026","3144","Music","electronic, collab, speaker, song, concert","30","6","0.2","4","0.1333","2","0.0667","0.8372","1682.93","15","11","0.7333"
"11863","Lo que nadie te dice de La verdad sobre la industria musical actual","3459","Music","energy, synth, industry, singer, performance","16","5","0.3125","2","0.125","0","0.0","0.8237","1450.56","6","9","1.5"
"11864","música electrónica desde casa (Explicado","1850","Music","single, stage, note, hook, contract","17","5","0.2941","3","0.1765","2","0.1176","0.7264","1125.82","10","5","0.5"
"11865","¿papá se volvió alcohólico? LO PROBÉ POR TI","2512","News","technology, response, latest, international, politics","20","7","0.35","1","0.05","1","0.05","0.8259","1105.85","10","5","0.5"
"11866","Mi experiencia con Mi top de álbumes imprescindibles de todos los tiempos","2264","Music","piano, video, acoustic, classical, performance","17","6","0.3529","4","0.2353","1","0.0588","1.0713","1258.41","11","5","0.4545"
"11867","¿Vale la pena mamá no me ha hablado en un año porque la traicioné?","1093","Lifestyle","rest, entrepreneur, kitchen, minimalism, yoga","29","7","0.2414","7","0.2414","1","0.0345","0.7735","1108.38","6","9","1.5"
"11868","Mi experiencia con que todos deben saber","2562","Education","elearning, job, routine, professor, assignment","22","3","0.1364","2","0.0909","1","0.0455","0.8566","1249.64","8","11","1.375"
"11869","dominarán los próximos años (Explicado","1642","Tech","optimization, debug, crypto, release, database","20","2","0.1","3","0.15","0","0.0","0.7577","1268.9","7","3","0.4286"
"11870","Lo que nadie te dice de a los videojuegos y no puedo controlarme","806","Gaming","map, aim, team, minecraft, crossplay","23","6","0.2609","5","0.2174","2","0.087","0.8515","1407.83","13","10","0.7692"
"11871","APRENDÍ ESTO A LAS MALAS - por mi dinero","716","Lifestyle","workout, nature, daily, kitchen, project","22","3","0.1364","3","0.1364","0","0.0","0.7256","1274.77","10","7","0.7"
"11872","Lo que nadie te dice de quedé embarazada a los 15 y mi novio resultó ser su hijo","3131","Lifestyle","routine, freelance, life, office, gym","25","6","0.24","0","0.0","0","0.0","0.7366","1315.96","8","7","0.875"
"11873","Lo que nadie te dice de con el método del palacio","868","Education","online, clarity, class, lecture, homework","27","6","0.2222","3","0.1111","2","0.0741","0.8726","1303.52","9","8","0.8889"
"11874","partido más intenso de la temporada: Guía 2026","886","Sports","football, ranking, agility, recovery, table","21","6","0.2857","2","0.0952","0","0.0","0.7262","1127.67","9","9","1.0"
"11875","Esto cambió todo: madre es culpable de la raya [ESTO ME CAMBIÓ","1762","News","report, viral, radio, event, change","18","6","0.3333","0","0.0","2","0.1111","0.7038","1160.56","5","5","1.0"
"11876","¿Vale la pena y no tengo amigos?","1006","Comedy","episode, funny, twist, video, montage","21","6","0.2857","2","0.0952","0","0.0","0.8388","1532.05","12","3","0.25"
"11877","ESTO ES MÁS FÁCIL DE LO QUE CREES - familiar de mi vida","3328","Lifestyle","growth, yoga, house, gym, workout","24","6","0.25","2","0.0833","4","0.1667","0.8569","1243.08","13","10","0.7692"
"11878","¿Vale la pena técnicas para estudiar sin distracciones en casa?","3384","Education","writing, memory, knowledge, planning, conclusion","12","4","0.3333","0","0.0","1","0.0833","0.6444","997.67","2","2","1.0"
"11879","¿Vale la pena hop a lo largo de los años?","1293","Music","mv, stage, note, guitar, sound","22","2","0.0909","4","0.1818","2","0.0909","0.737","1352.64","9","10","1.1111"
"11880","tiempo de estudio de forma eficiente desde cero","676","Education","approach, art, study, experience, physics","17","7","0.4118","2","0.1176","0","0.0","0.6038","849.88","7","7","1.0"
"11881","¿Vale la pena de la semana que debes conocer?","3519","Tech","future, design, website, blockchain, upgrade","15","4","0.2667","2","0.1333","1","0.0667","0.7641","1616.27","5","5","1.0"
"11882","Lo que nadie te dice de cambiada al nacer con otro bebé","2258","Lifestyle","budget, organization, vacation, freelance, apartment","18","5","0.2778","1","0.0556","1","0.0556","0.9116","1201.5","8","6","0.75"
"11883","¿Por qué ASÍ FUNCIONA REALMENTE?: borró mi partida de 500 horas","1881","Gaming","level, mods, crossplay, speedrun, deathmatch","12","4","0.3333","0","0.0","3","0.25","0.8881","1521.17","7","4","0.5714"
"11884","¿Vale la pena motivación durante el año escolar?","977","Education","art, method, observation, student, notes","19","5","0.2632","2","0.1053","0","0.0","0.797","1181.89","10","5","0.5"
"11885","¿Vale la pena a la policía no me creía?","931","News","investigation, industry, insight, impact, misinformation","29","11","0.3793","3","0.1034","1","0.0345","0.7396","1176.14","14","9","0.6429"
"11886","Lo que nadie te dice de la vida diaria: ejemplos reales","2705","Tech","cloud, scalability, digital, password, vr","24","7","0.2917","4","0.1667","2","0.0833","0.8891","1163.5","10","10","1.0"
"11887","Esto cambió todo: Las mejores canciones para estudiar este año [NO TE LO ESPERAS","2942","Music","melody, rhythm, song, lyrics, rock","21","5","0.2381","1","0.0476","1","0.0476","0.6078","857.95","8","8","1.0"
"11888","dieta de un atleta de alto rendimiento: Guía 2026","2899","Sports","salary, point, agility, injury, bench","20","8","0.4","0","0.0","0","0.0","0.7476","1467.9","8","4","0.5"
"11889","Mi experiencia con nivel máximo y lo perdí todo","3435","Gaming","eldenring, quest, score, team, gameplay","25","7","0.28","2","0.08","0","0.0","0.792","962.0","11","6","0.5455"
"11890","popular que yo en Instagram desde cero","3251","Comedy","laughing, internet, series, joke, view","18","6","0.3333","3","0.1667","0","0.0","0.7933","1233.44","5","6","1.2"
"11891","idioma en tiempo récord","692","Education","theory, guide, experiment, explained, assignment","23","5","0.2174","1","0.0435","0","0.0","0.7739","1342.65","7","10","1.4286"
"11892","¿Vale la pena Confundí a mi familia?","2759","Comedy","music, energy, trend, creator, sound","13","1","0.0769","0","0.0","0","0.0","0.7419","1504.46","4","4","1.0"
"11893","Mi experiencia con hermano vendió todas mis cosas mientras estaba de vacaciones","3044","Comedy","character, channel, clip, internet, silly","25","6","0.24","3","0.12","1","0.04","0.6789","1305.36","8","6","0.75"
"11894","de que mi papá nos dejó después de que mi papá nos dejó después de una prueba de ADN desde cero","1790","Lifestyle","workout, growth, beauty, remote, habits","18","7","0.3889","3","0.1667","1","0.0556","0.6345","847.61","5","8","1.6"
"11895","Mi experiencia con de mi madrastra","461","Lifestyle","yoga, productivity, nature, focus, entrepreneur","15","6","0.4","3","0.2","1","0.0667","0.8406","1042.93","6","4","0.6667"
"11896","¿Vale la pena problemas matemáticos complejos?","2755","Education","theory, reading, observation, criticalthinking, progress","27","13","0.4815","7","0.2593","0","0.0","0.6217","1243.48","8","10","1.25"
"11897","¿Vale la pena jugando que con ella?","1398","Gaming","openworld, esports, battlepass, coop, headshot","16","5","0.3125","0","0.0","2","0.125","0.6094","791.88","7","8","1.1429"
"11898","chico y amo las muñecas? ¿Soy raro? desde cero","3188","Comedy","awkward, influencer, music, improv, like","21","6","0.2857","2","0.0952","2","0.0952","0.6657","1346.9","9","10","1.1111"
"11899","La dieta de un atleta de alto rendimiento… NADIE HABLA DE ESTO","2831","Sports","replay, game, baseball, basketball, attack","21","7","0.3333","1","0.0476","1","0.0476","0.8302","1195.81","11","3","0.2727"
"11900","Lo que nadie te dice de cita y terminé lavando platos","2842","Comedy","sarcasm, reaction, prank, stage, sketch","23","6","0.2609","2","0.087","0","0.0","0.7446","1142.17","9","5","0.5556"
"11901","Mi experiencia con hacerme viral en internet","1485","Gaming","level, reaction, lag, season, tips","32","13","0.4062","4","0.125","1","0.0312","0.7323","1277.81","5","12","2.4"
"11902","EL SECRETO DE - que con ella","947","Gaming","coop, battle, raton, casual, story","15","3","0.2","1","0.0667","0","0.0","0.7792","1127.27","6","6","1.0"
"11903","de productividad para 2026","3485","Tech","tool, hardware, mobile, optimization, browser","25","6","0.24","1","0.04","2","0.08","0.7057","1086.48","14","10","0.7143"
"11904","Esto cambió todo: Por qué el sistema educativo actual está cambiando [ESTO ES UNA LOCURA","994","Education","progress, question, thesis, tutorial, assignment","20","7","0.35","1","0.05","1","0.05","0.7221","1180.1","9","2","0.2222"
"11905","más absurdos que existen | LO DESCUBRÍ TARDE","2859","Tech","privacy, release, app, virus, backend","14","5","0.3571","4","0.2857","0","0.0","0.824","1401.71","5","5","1.0"
"11906","ME ARREPIENTO DE ESTO - comunes al estudiar y cómo evitarlos","2387","Education","growth, math, discipline, research, explanation","21","6","0.2857","2","0.0952","2","0.0952","0.8502","1697.33","9","6","0.6667"
"11907","año sin cansarse desde cero","2276","Education","understanding, physics, solution, lecture, student","32","16","0.5","3","0.0938","1","0.0312","0.7154","1227.06","13","17","1.3077"
"11908","millones de dólares","2334","Lifestyle","career, weekend, money, habits, productivity","13","2","0.1538","1","0.0769","1","0.0769","0.8526","1444.62","4","1","0.25"
"11909","Lo que nadie te dice de un FRACASO ÉPICO","225","Comedy","like, hilarious, twist, view, performance","12","5","0.4167","2","0.1667","1","0.0833","0.8709","1294.92","6","4","0.6667"
"11910","NO COMETAS ESTE ERROR: Los inventos tecnológicos más absurdos que existen","3089","Tech","browser, patch, fintech, deployment, device","20","3","0.15","1","0.05","2","0.1","0.7822","1304.6","5","7","1.4"
